title,tags
"Entering Colombia with Alcohol","<alcohol><duty-free><colombia>"
"Pending Government Approval, flights being cancelled into Mexico","<air-travel>"
"What game did I see in Verona, Italy?","<italy><identify-this><verona>"
"How do I find out if cars are allowed to drive on a particular off-road track in the UK?","<uk><driving><maps><off-road>"
"How can I contact the Canadian immigration services regarding my visa application?","<visas><customs-and-immigration><canada>"
"Gatwick airport: time to reach the bus after landing","<airport-transfer><london>"
"Canceled my flight to Miami and go to a different location in the U.S. does my ESTA work?","<usa><esta><tips-and-tricks>"
"Any way of knowing if hostel will be busy in advance?","<hostels><south-america>"
"I'm Italian and I'll have one month vacations in Australia. What documents do I need to apply to the eVisitor Subclass 651?","<visas><australia><italian-citizens>"
"How can a non-EU citizen living in the UK invite their friend to visit them?","<uk><standard-visitor-visas>"
"Does the financial requirement for a spouse visa have to be from the previous year?","<us-citizens><uk-citizens><spouses>"
"Combining/Linking reservations/bookings of flight tickets of two people for the common part of the journey","<air-travel><tickets><airlines><bookings><lufthansa>"
"Transfer Desks at ARN (Stockholm-Arlanda)?","<visas><transit><sweden><check-in><arn>"
"Anytime offpeak tickets: purchase in advance without specifying a day?","<uk><national-rail>"
"Online check in with group. How will the boarding passes be distributed?","<europe><transavia>"
"Can I travel multiple one-way back-and-forth flights to the same destinations on one day?","<loyalty-programs><british-airways><malaysia-airlines>"
"When flying Singapore->Kuala Lumpur->Penang, where is immigration cleared?","<customs-and-immigration><malaysia><kul>"
"My visa was rejected. Now I want to go for just 3 months to study","<visas><uk><customs-and-immigration><study>"
"Schengen student visa and tourism visa","<visas><schengen><international-travel><study>"
"Cross US border with two laptops","<usa><canada><borders><hand-luggage>"
"Customs officer stamp for one year","<usa><indian-citizens><passport-stamps>"
"On a road that comes to a stop sign, and then veers slightly to the right, do you need to use a turn signal to stay to the right?","<driving><pennsylvania>"
"Prepaid SIM card for short term - Canada","<canada><cellphones><montreal>"
"How to visit Kaokoveld, Namibia without driving yourself","<africa><namibia>"
"Are entry stamps issued at all ferry ports travelling UK-Ireland?","<uk><customs-and-immigration><ireland><passport-stamps><common-travel-area>"
"Should passengers tell the airline they have mild diarrhoea?","<air-travel>"
"Is it safe to carry $10000?","<customs-and-immigration><money>"
"Is it possible to send a letter from LAX airport while in transit there?","<transit><mail><lax>"
"How to pay german traffic ticket while being in the USA?","<germany><regulations><officials>"
"Find destinations or routes where JAL flies its aircrafts other than Boeing 7XY-Z","<japan><aircraft><domestic-travel><jal>"
"Does it make sense to come to Miami at the beginning of October?","<miami>"
"TSA unlock at airport?","<luggage><tsa>"
"What are these barrier like structures in London?","<london><identify-this>"
"What is the minimum duration of validity for a New Zealand tourist visa?","<tourist-visas><new-zealand>"
"How to tell where train doors will stop in Japan?","<trains><public-transport><japan>"
"How can I find the cheapest prepaid SIM card for a given country?","<cellphones>"
"Damaged luggage compensation","<emirates><damaged-luggage>"
"How early could I get into the Colombo airport?","<airports><layovers><singapore><colombo>"
"UK Transit Visa, Application returned by courier before decision made","<visas><uk><transit-visas>"
"Why was I asked to provide proof of travel AFTER returning from Schengen area?","<visas><schengen><schengen-visas><austria>"
"Terminal three to terminal two in Dubai airport. How do I transfer from one terminal to another?","<transit><dxb><emirates><flydubai>"
"Can a husband and wife take Schengen visa appointments at separate centers?","<schengen><indian-citizens>"
"How to process a delayed/lost baggage case? Because I lost my luggage","<luggage>"
"Does it make sense to have a trip to Florida?","<planning><weather-and-climate><event-based-effects><florida><miami>"
"Travel between Heathrow terminals","<transportation><lhr>"
"UK stamp in my US passport is illegible; how can it be clarified?","<usa><uk><customs-and-immigration><passports><passport-stamps>"
"Sandals for dry hot climate like in Doha, Dubai etc","<india><middle-east><deserts>"
"How to travel to Lebanon without flying?","<sea-travel><overland><lebanon>"
"When booking a flight online is the checked luggage fee included in it?","<air-travel><budget><airports><low-cost-carriers>"
"RoC travel authorisation certificate","<visas><indian-citizens><paperwork><taiwan>"
"Can a U.S. Transit Visa allow a stay of up to 29 days or can a US Tourist Visa application be done from a country other than that of your citizenship?","<visas><usa><transit-visas><taiwan><nicaraguan-citizens>"
"Connecting Jet airways flight Mumbai to Jaipur, after flying in from Frankfurt. What would be the luggage allowance?","<luggage><lufthansa><check-in><jet-airways>"
"China visa 3rd country rule","<visas><transit><china><us-citizens><transit-visas>"
"Car rental Tenerife Sur (south) airport at 2am in the night?","<car-rentals><spain><tenerife>"
"What territories are included in Mainland China?","<china><terminology>"
"C-Visit-Business visa issued post 24 April 2015","<visas><uk>"
"Pitching own tents at Sambhar lake in Rajasthan?","<india><camping><rajasthan>"
"Can I travel to Australia for leisure but on a business visitor visa?","<visas><customs-and-immigration><australia><business-travel><change-purpose-of-travel>"
"Riding motorcycles in Medellin, Colombia with a US DL","<driving-licenses><motorcycles><colombia>"
"How to get to Jotunheimen National Park?","<transportation><norway>"
"Do I need a Dominican Republic tourist visa as an F1 student from Saudi Arabia?","<visas><f1-visas><saudi-citizens><dominican-republic>"
"How to Pack for 4 Week Trek?","<chile><peru><seasonal><packing>"
"Do hotels in general expect that guests will take the toiletries provided with them?","<hotels><toiletries>"
"Why don't many hotels provide toothpaste as part of the toiletries supplies?","<hotels><toiletries>"
"What airport should I choose when flying into Shanghai","<airports><china><shanghai>"
"Seat choice and comfort on the Euronight Train","<trains><rome><vienna>"
"Shops and museums openings during Easter weekend in London","<uk><shopping><museums><public-holidays><opening-hours>"
"Is it possible to obtain a Schengen visa and a UK visa together?","<visas><schengen><uk><indian-citizens><standard-visitor-visas>"
"Traveling to US from Mexico w/o passport","<air-travel><usa><passports><buses><mexico>"
"France visa processing time in Dubai per nationality","<visas><france><dubai>"
"How to change my Indian Railway boarding point online?","<trains><india>"
"Can I use a Chinese business visa (M) for tourism?","<visas><china><tourist-visas><business-travel><change-purpose-of-travel>"
"I am a minor with a UK Accompanied visa. Will I be allowed to travel without my parent, who is already in the UK?","<uk><standard-visitor-visas><minors>"
"I overstayed in South Africa and was banned. How long do I have to wait before I can re-enter the country?","<visas><customs-and-immigration><legal><south-africa>"
"Which denomination banknotes should I take to Philippines?","<money><philippines>"
"Where can I find the GWR web chat?","<uk><trains><online-resources>"
"EPassport chip broken?","<passports><biometric-passports>"
"Accessible travel by Tube from Heathrow to Kings Cross","<airport-transfer><lhr><accessibility><tfl>"
"Spare baggage - what do airlines do with it?","<luggage>"
"When should I book my hotel if prices are inflated due to a major event?","<budget><bookings><hotels><tips-and-tricks><event-based-effects>"
"Can you still do train surfing in India?","<trains><india><adventure><extreme-tourism>"
"Flying from Dubai or London to Sydney","<air-travel><dubai><qantas>"
"Possessing two residence IDs of different schengen countries","<schengen><netherlands><eu><belgium><residency>"
"How to find travel deals for a very specific area?","<budget><hotels>"
"What US airports don't require removing CPAP for scanning at TSA?","<usa><health><airport-security>"
"Is there a boat that will take tourists to Iceland from North America?","<adventure><iceland><sea-travel><north-america>"
"How far away can I get with my car starting in Amsterdam?","<road-trips><overland><automobiles><around-the-world><geography>"
"Does a US citizen need a visa to go to Australia to put on a conference and go on vacation?","<visas><australia><us-citizens>"
"Getting a Chinese tourist visa with an expired UK criminal conviction","<visas><china><legal><uk-citizens>"
"Inexpensive way to use my US iPhone's data connection in Turkey?","<cellphones><turkey><roaming>"
"If I have status on one airline, can I transfer my status to another airline?","<airlines><loyalty-programs>"
"Where in Boston should I head on the Fourth of July?","<public-holidays><boston>"
"Are there any programs in British Columbia in which a U.S. citizen could get a visa to work temporarily (and travel)?","<visas><work><us-citizens>"
"Motorbikes in Thailand and Laos","<southeast-asia><motorcycles><laos><thailand><rental>"
"Working the ski season in France","<france><work>"
"Where can I get information on freighter travel?","<europe><new-york-city><sea-travel><freighter-travel>"
"Does anyone have any advice for an English person going to Positivus festival in Salacgriva, Latvia?","<festivals><estonia><tallinn><latvia><baltic-region>"
"Diving safety in Australia","<planning><safety><australia><diving>"
"Is tea and coffee on the street safe to drink in India?","<india><safety><food-and-drink>"
"Touring opal mines in Australia","<tours><australia>"
"Is sleeping in tents / hammocks allowed in Malaysian beaches?","<camping><beaches><malaysia>"
"Proper policy on using electrical plug outlets in Toronto Pearson International Airport","<airports><regulations><power><yyz>"
"If I travel to Paris, can I get by with just English?","<france><language-barrier><paris>"
"Strongest travel sunblock?","<safety><africa><health>"
"What are the most effective rideshare sites in the US?","<usa><online-resources><automobiles><ride-sharing>"
"What time do the city buses start running in Istanbul?","<planning><turkey><istanbul><buses>"
"Visa Waiver Program Re-entry","<visas><usa><us-visa-waiver-program><dutch-citizens>"
"Do we need a transit visa we have a 12 hour stop over and have booked a hotel, we are flying with AirIndia from Sydney to Rome return","<visas><india><australian-citizens><transit-visas><new-zealand-citizens>"
"Best option to get cheap flights for flying Vancouver to Geneva return 10 to 15 times","<air-travel><loyalty-programs><vancouver><geneva>"
"Do I need to buy return ticket when travelling on a long-stay visa?","<schengen><tickets><residency>"
"Extra bag with Qatar Airways - Can i pay for an extra bag?","<luggage><qatar-airways>"
"I have multiple Schengen visa from Italy, can I transit in Holland for 2 hours before going to Italy?","<visas><schengen><transit>"
"Cosmetic/Dental Surgery in Thailand - Resources?","<online-resources><health><thailand><medical-tourism>"
"Will local contact numbers for travel insurance during a US visit simplify the process of visiting a doctor/hospital?","<usa><insurance>"
"I am travelling from India to Kosovo via Turkey - do I need a visa as an Indian citizen?","<visas><india><indian-citizens><turkey><kosovo>"
"Is this back to back ticketing or throwaway ticketing?","<air-travel><tickets><cruising>"
"Travelling with 2 passports (different spelling)","<passports><dual-nationality>"
"Airport transit visa for Lisbon","<transit><airports><portugal><transit-visas><iranian-citizens>"
"Outstanding medical bills - will this prevent entry into the US?","<usa><customs-and-immigration><health><regulations>"
"Canadian Expedia refund possibility for missed hotel","<canada><hotels><refunds><expedia>"
"Is there a site with all airlines carry-on restrictions?","<online-resources><airlines><hand-luggage>"
"Why do airlines now charge for flying standby in the US?","<air-travel><airlines><standby>"
"Is a supplement ticket required for international travel with Railjet to Austria?","<trains><austria>"
"Japanese style or themed accommodation in Melbourne","<australia><accommodation><culture><melbourne><ryokans>"
"Picking up Italian Trenord tickets booked online when departing from small train stations","<trains><tickets><italy><mxp><trenord>"
"Are U.S. Citizens prohibited from travel to Crimea?","<customs-and-immigration><us-citizens><russia><ukraine><disputed-territories>"
"French citizen with Canadian residency to go to the US for the day","<visas><usa><canada><overland><french-citizens>"
"US Green Card Holder but Indian Passport, Studying in Spain with Multi-entry Schengen Visa - UK/Ireland Visit?","<schengen><uk><indian-citizens><ireland>"
"As of Jan 2015, does one have to take their shoes off at Toronto Pearson airport's security checkpoints?","<airport-security><yyz>"
"Can I see which seats are available on a British Airways flight before I book?","<airlines><seating><british-airways>"
"Applying for a Russian Tourist Visa in Sweden as an Indian Citizen?","<visas><indian-citizens><russia><stockholm>"
"ESTA State/Province/Region required but there is no sensible answer","<usa><esta>"
"Vegetarian dishes on Russian trains (European part)","<trains><food-and-drink><russia><dietary-restrictions>"
"Passport and Canadian visitor visa expiring inDecember 2019","<passports>"
"transiting through Narita airport with less than 6 month passport validity","<transit-visas><japan><nrt><japanese-visitors>"
"Can I pre-order a meal on a Russian train? How?","<trains><food-and-drink><russia>"
"Keep your passport option when applying for UK visa","<visas><uk><passports><madrid>"
"Has Greencard but got B2 Stamping at entry","<usa>"
"Using Bank Statement from Online Banking for Canada Visa application","<visas><canada><online-resources><proof-provenance-of-funds>"
"Is a flight to Canada sufficient evidence of onward travel from US?","<usa><canada><us-visa-waiver-program><one-way>"
"Do i need a passport in order to travel across the EU via Flixbus","<schengen><common-travel-area>"
"Does Swedish airport security check your phone?","<airport-security><sweden>"
"From France west coast to Portugal via ship?","<europe><france><portugal><ships>"
"Schengen Visa Change or Edit the itinerary possible?","<visas><schengen><schengen-visas>"
"Airport transfer from Stockholm-Arlanda to the central station","<sweden><stockholm>"
"As an Indian citizen, can I exit Delhi airport during a 9 hrs long transit?","<transit><india><turkish-airlines><new-delhi><air-india>"
"how do I go from CDG airport to Montparnasse gare quickly and cheaply?","<trains><france><airport-transfer><paris><cdg>"
"Traveling to Schengen - US Greencard within 3 months Expiry","<visas><schengen-visas><chinese-citizens><us-permanent-residents>"
"Canada visit visa for 15 days how much bank balance required","<visas><indian-citizens><canada><proof-provenance-of-funds>"
"10-year Chinese Visa for Green Card Holder?","<visas><china>"
"Duration outside the UK","<visas><uk><customs-and-immigration><standard-visitor-visas><repeat-visits>"
"Transit through Vancouver International (Round trip US-India-US)","<usa><transit><indian-citizens><canada><vancouver>"
"EC261 compensation for wrongful denied boarding - does the handling agent or the airline pay?","<airlines><compensation><denied-boarding><ec261>"
"How to know if I will be affected by the Ryanair strike on 22nd August?","<air-travel><ryanair><industrial-action>"
"Why does Italy have night open bookstores?","<italy><opening-hours>"
"Which non-EU/EFTA countries offer EC261 compensation?","<air-travel><regulations><compensation><ec261>"
"Is there any road between the CA State Route 120 and Sherman Pass Road (Forest Route 22S0) that crosses Yosemite/Serria/Sequoia National Park/Forest?","<usa><driving><california><national-parks><yosemite>"
"How should my fiancée and I, residing in different countries, apply for Schengen visas separately or together?","<indian-citizens><schengen-visas><tourist-visas>"
"Cheap storage lockers in Tromsø, Norway","<norway><luggage-storage><tromso>"
"Changing a TGV booking","<trains><france>"
"is Invitation mandatory for Canada or Russian Federation?","<canada><standard-visitor-visas><russia><nigerian-citizens><invitation-letters>"
"Maximum validity for Canadian Multiple entry visas for Nigerians","<visas><canada><visa-expiration>"
"Can I go to Austria directly from India with Hungarian residence permit?","<visas><indian-citizens><india><long-stay-visas><austria>"
"Can my boyfriend, who lives in the UK and has a Polish passport, visit me in the USA?","<visas><usa><uk><polish-citizens>"
"Ties to Home Country for Canada Visa Application","<visas><canada><nigerian-citizens><proof-of-ties>"
"Long layover in Amsterdam airport","<schengen><indian-citizens><layovers><amsterdam>"
"Is it mandatory to have travel History before Applying for Tourist visa to Canada","<visas><canada><history>"
"Can I film corporate film on an ESTA?","<visas><esta>"
"Do I need to exit and re-enter the Schengen Area, if I previously entered for study but am going to stay longer for an internship?","<visas><schengen><passports><study>"
"Been refused a Visa and an ESTA, when can I apply again?","<usa><visa-refusals><esta>"
"Driving in Poland as a European","<driving-licenses><poland>"
"If an embassy takes the passport, can they still reject the visa?","<visas><italy><application-status>"
"Can you freely camp along trails in Scotland?","<camping><scotland>"
"Impact upon my future international travel due to my Canadian entry denial","<customs-and-immigration><canada><denial-of-entry>"
"Ryanair visa check with two passports","<visas><passports><ryanair><biometric-passports><ukrainian-citizens>"
"Spain-Issued Multiple Entry Schengen Visa - Can I go to Spain on the second trip rather than first?","<schengen><spain><croatia>"
"German documents translation to English","<uk><germany><standard-visitor-visas><german-language><translations>"
"London to Bhubaneswar, India via Budapest and Kiev","<schengen><indian-citizens><transit-visas>"
"I have forgotten to attach visa refusal letter as additional document for second application","<visa-refusals>"
"Entering the UK as the holder of an Article 10 residence card","<uk><customs-and-immigration><paperwork><visa-free-entry><family>"
"ESTA overstayed 1 day","<esta>"
"Exit and entry stamps on European passports when leaving Schengen Area","<schengen><customs-and-immigration><passport-stamps><georgia-country><azerbaijan>"
"Entry and exit of Malaysia for multiple entry visa","<multiple-entry><malaysia><visa-runs>"
"Is the RFID chip in e-passports read-only or is it read-write?","<passports><biometric-passports>"
"Schengen visa appeal successful after visit is over","<visas><schengen>"
"Have a US felony but want to visit the UK","<uk><customs-and-immigration><us-citizens>"
"Is 1 hour 15 minutes enough time to move from a United Airlines flight to an Air Japan flight at Narita?","<short-connections><united-airlines><nrt>"
"Visting Yellowstone without a drivers license","<usa><public-transport><yellowstone><salt-lake-city><wyoming>"
"Is it compulsory to have a boarding pass at the immigration booth?","<customs-and-immigration><tickets>"
"Traveling from Newark Airport(EWR) to Philadelphia after midnight","<ewr><philadelphia>"
"What does the immigration officer check at the counter when you arrive to a European non-Schengen airport?","<airports><customs-and-immigration>"
"Compensation for a cancelled flight AND loss of connection","<cancellations><connecting-flights><missed-flights><vueling>"
"infant ticket and award flight","<children>"
"How soon should i reapply for a standard visitor visa","<uk><visa-refusals><nigerian-citizens>"
"Denied entry to Turkey","<uk-citizens><turkey><denial-of-entry>"
"Detained at Heathrow and denied entry when can I visit again","<uk><customs-and-immigration><lhr><denial-of-entry><return>"
"Can a person still travel in other EU countries after being deported and banned from Norway?","<schengen-visas><norway><deportation><italian-residents>"
"Visa for Hungary","<uk><schengen><indian-citizens><hungary>"
"International Travel - Travel Rewards Cards/Info - What to carry with me?","<international-travel><tips-and-tricks><loyalty-programs>"
"Schengen spouse visa after ban for deception","<visas><schengen><visa-bans>"
"Sleep in car on road trip from San Diego to Laredo","<usa><road-trips><sleeping>"
"How do you drive from Asia to Europe?","<international-travel><china><driving><mongolia><laos>"
"Will it be safe to travel to Bali in November 2018?","<safety><indonesia><conferences><bali>"
"Can Eurail pass be used for CityNightLine overnight trains?","<trains><transportation><eurail>"
"Do we have to share overnight train rooms in Europe?","<trains><europe><transportation>"
"Overnight train luggage safety concerns in Europe","<trains><europe><transportation><security>"
"Where is ""Zaouiate Oued Ifrane""?","<identify-this><morocco>"
"Getting Schengen Visa within a week of traveling?","<visas><schengen><uk><short-notice>"
"Are there any guest houses close to the Buddha Park in Vientiane, Laos?","<budget><accommodation><southeast-asia><laos><vientiane>"
"What times do hostels allow you to check in?","<europe><planning><hostels>"
"Chinese visa limited to 30 days (new immigration law)?","<visas><china><hong-kong>"
"Single-entry visa with multiple trips in short time","<visas><schengen>"
"Why does an airline include ""seamen"" in its list of special requests?","<air-travel><paperwork><terminology><services>"
"What is a ""private transfer"" as it relates to traveling?","<transportation><airport-transfer><terminology>"
"A Prepaid Sim card data 3G for the use in Egypt, Israel and Jordan","<cellphones><data-plans><pre-pay>"
"Safety tips when carrying a large sum of money","<europe><safety><money><tips-and-tricks>"
"Is it legal to look for work in the US while on a B1/B2 (Business Visitor) visa?","<usa><legal><customs-and-immigration><work><b1-b2-visas>"
"Is there a certain length of time in which you are allowed to travel with the Schengen area? Or Is at each countries discretion?","<europe><schengen><international-travel>"
"Alaska, from Anchorage to Fairbank, car/hotel vs MotorHome","<hotels><car-rentals><alaska>"
"Travel to Turkey, How to Insure travel in case of Travel Advisory and Escalation","<insurance><turkey><war-zones>"
"Is it permitted to look for a job while visiting the US under the Visa Waiver Program?","<usa><legal><work><us-visa-waiver-program>"
"Red triangle, yellow jackets, etc. for rental cars in France","<legal><france><safety><car-rentals><automobiles>"
"Which AA Admirals' Club location at DFW is most comfortable?","<american-airlines><lounges><dfw>"
"What is the use of all these towels?","<hotels><towels>"
"Which airlines give fast-track security access at Edinburgh airport?","<security><british-airways><edi><edinburgh>"
"When should one travel by car instead of train when traveling France?","<trains><france><transportation><automobiles><winter>"
"Australian resident working in the UK - Can I apply for a French Visa from the UK?","<visas><france>"
"Canadian wants to exit and re-enter Beijing without a visa, during 72 hour TWOA (Transit Without Visa)","<visas><legal><china><beijing><visa-free-entry>"
"Where can I see a slow loris in Phuket, Thailand?","<thailand><nature-and-wildlife><phuket>"
"Duration of stay one day shorter than the validity period","<schengen><visa-expiration>"
"I94 Travel History doesn’t show my departure? Who do I contact?","<usa><esta><i-94>"
"Am I required to renew my passport after losing 20Kg?","<passports><australian-citizens>"
"Do airlines have the right to check Schengen visas on intra-Schengen flights?","<visas><schengen><airlines><check-in>"
"Vehicle Permit at the Mexican Border without owner present","<borders><mexico><permits>"
"How to find past flight routes between 1977/82 Latin America and the former Soviet Union?","<air-travel><routes><history><panama><saint-petersburg>"
"UAE e-visa (pink visa)","<visas><indian-citizens><uae>"
"Can I use German Rail Luggage Service to send luggage from Frankfurt Main Airport to Airbnb in Chemnitz?","<trains><luggage><germany><deutsche-bahn>"
"USA visa law for dual Canadian-UK citizen","<visas><usa><customs-and-immigration><esta><dual-nationality>"
"Does a Canadian student visa allow me to leave the airport during a layover in Montreal?","<customs-and-immigration><canada><airports><layovers><montreal>"
"Travel to British Overseas Territory with US Travel Document (I-571)","<visas>"
"Leaving airport during a layover","<transit><layovers><transit-visas><algerian-citizens>"
"Roadtripping from NYC to Boulder, CO - sites to see along the way?","<driving><road-trips>"
"Can 'Snow in a can' be checked in luggage for a flight?","<air-travel><luggage><australia><delta-air-lines><snow>"
"Can I take beef jerky in my carry-on?","<air-travel><food-and-drink><hand-luggage><hawaii>"
"Do I need to list everyone travelling on the UK online visa application?","<visas><uk>"
"Does a British Subject need a transit visa for Dubai?","<transit-visas><dubai><uae>"
"Stolen German resident card; can I travel back to India from Belgium?","<schengen><customs-and-immigration><indian-citizens><germany><brussels>"
"Are there passport checks when going between EU and non-EU countries in the Schengen Area?","<schengen><customs-and-immigration><eu>"
"Is it safe to pull out the purchase record stapled in my passport?","<passports><japan><passport-stamps><duty-free>"
"Best way to travel to and inside Vietnam","<indian-citizens><vietnam><southeast-asia><laos>"
"What to fill under occupation if you have quit your job","<applications><schengen-visas><freelance>"
"Applied for a UK visa as a couple, but only wife received a notification about getting her passport back. Should I be worried?","<visas><uk><standard-visitor-visas><application-status>"
"Visa application after first refusal with no major change in situation","<visas><visa-refusals>"
"Road sign for merging lanes in Iran: Who has priority?","<iran><traffic>"
"Does everyone get one free checked baggage allowance?","<air-travel><airports><fees-and-charges><expedia>"
"Is unbuckling one's seat belt during a plane refueling a legal requirement, or an airline-specific regulation in the United States?","<usa><airlines><regulations>"
"Transfer options for Dubai Airport from T3 to T2","<transit><dubai><qantas><flydubai>"
"Can I apply for a UK tourist visa while in Italy as a Dominican citizen?","<visas><uk><schengen><italy>"
"Uber or taxi from Porto Alegre airport?","<safety><taxis><brazil><uber>"
"Connection flight to domestic flight at Ataturk airport","<air-travel><short-connections><isl>"
"Customs when rechecking bag in the EU","<customs-and-immigration><europe>"
"Can I apply for a B2 visa if I was previously on F1?","<usa><b1-b2-visas><f1-visas>"
"sending bike from Brighton, UK to Berlin, Germany","<europe><bicycles><shipping>"
"Hungary visa expiring soon, but passport given to UK embassy for visa. Worried","<visas><uk><schengen><passports><indian-citizens>"
"Schengen business visa - multiple entry","<visas><schengen><business-travel>"
"Can I enter the USA? I have dual citizenship (Japan and USA), but I have been to Iran with my Japanese passport","<usa><customs-and-immigration><us-citizens><dual-nationality>"
"Reserved parking for women in Germany","<germany><automobiles>"
"Extra luggage in India","<luggage><india><jet-airways><skyteam>"
"How early to arrive for connecting flight at Munich airport?","<air-travel><airports><munich><connecting-flights><oktoberfest>"
"Booked a hotel in Munich, and the hotel canceled it. Any recourse?","<bookings><cancellations><munich><disputes>"
"After a 18 month J1 visa, can I come back to the US with ESTA and stay 3 months?","<visas><esta><j1-visas>"
"TSA stopped observing certain PreCheck benefits at my airport","<tsa><tsa-precheck>"
"Traveling on B1/B2 to attend summit along with tourism","<visas><customs-and-immigration><visa-refusals><b1-b2-visas>"
"For a European with dual citizenship, will US immigration link two passports to the same identity?","<usa><customs-and-immigration><international-travel><dual-nationality>"
"Residing in USA as J-1 student, want B-2 or similar for extended travel","<visas><b1-b2-visas><us-visa-waiver-program><j1-visas>"
"Safe to travel to Miami, FL on Sep. 30- Oct. 4?","<miami>"
"UK visa refusal reasons","<visas><uk><visa-refusals>"
"Former Chinese citizen applying for China Visa - old Chinese passport","<visas><china>"
"Will I be allowed to board a two-legged flight if I do not have the required visa for the second leg of the flight?","<visas><schengen><stopovers>"
"UK Business (Creative - 06 months) Super Priority Visa Refusal","<indian-citizens><visa-refusals><standard-visitor-visas><business-travel><entertainment>"
"Does a Vietnamese studying in Australia need a visa for a vacation to South Korea?","<visas><south-korea><vietnamese-citizens>"
"Prague Shopping Times and Method of Payments?","<payment-cards><prague><payment>"
"Where can I find high, unobstructed night time views of Tokyo?","<japan><tokyo><photography><vantage-points><observation-decks>"
"What to do at the Denpasar (Bali) Airport during a long transit?","<transit><airports><bali>"
"Will my Australian residency visa appear in my renewed UK passport?","<visas><uk><australia><passport-renewals>"
"Will an International Drivers License serve as proof of age in the UK?","<uk><driving-licenses><identity-cards>"
"How to get to Munich from Helsinki?","<air-travel><germany><finland><emergencies>"
"Entering Thailand on a Visa Waiver when one has a single-entry visa","<visas><customs-and-immigration><uk-citizens><thailand><visa-free-entry>"
"Is it possible to extend an Italian tourist visa?","<visas><schengen><italy>"
"An iPhone purchased in the US: will it work in New Zealand?","<usa><cellphones><new-zealand><phone-networks>"
"Do South Africans need either a UK or Irish visa to travel to Ireland via the UK","<visas><uk><customs-and-immigration><south-african-citizens>"
"Returning to Canada as a PR without a card","<visas><airlines><canadian-residents>"
"Elite perks at hotel when staying at a rate that doesn't earn points","<hotels><loyalty-programs>"
"Bangkok roof top bar/restaurants recommendations","<thailand><recommendations><bangkok>"
"Traveling by Train from Dhaka to Kolkata","<trains><indian-railways><bangladeshi-citizens>"
"DS-160 - I was asked more questions than my mom, is that normal?","<visas><usa>"
"Best/practical combination of SIM cards to use for a around the world trip?","<cellphones>"
"Where can I find a wash and fold in Marrakesh, Morocco?","<morocco><marrakech><laundry>"
"How to access Beausoleil Island for a day trip, without the DayTripper?","<ontario>"
"Where to rent electric/motorized bicycles for bicycling on Beausoleil Island?","<ontario>"
"Canada tourist visa for Chinese: will a friend's letter of reference help?","<visas><canada><chinese-citizens>"
"An airline company asked another passenger to open my bag and threw away something","<passenger-rights><damaged-luggage>"
"How to get from CDG T1 to CDG T2D on a short layover","<transit><short-connections><cdg>"
"UK visa application","<visas><uk><applications>"
"Is it possible to buy Taj Mahal tickets at the spot instead of online?","<tickets><india><bookings><sightseeing><agra>"
"Taxi not accepting payment by credit card (although advertised)","<uk><taxis>"
"Which hotel reward program should I sign up for?","<hotels><loyalty-programs>"
"Travelling to Bali from India with a layover in Kuala Lumpur. Visa requirement and time required to switch flights?","<visas><india><transit-visas><layovers><kuala-lumpur>"
"Cheapest long distance rail routes in Europe","<trains><budget><europe><eurail>"
"Baggage for international flight with domestic connection","<customs-and-immigration><luggage><japan><international-travel><domestic-travel>"
"How to apply for a Belarus tourist visa without booking a hotel?","<visas><uk-citizens><belarus>"
"Tattoos while Traveling Overseas","<uk><france><health>"
"Water Damaged / Expired US Passport","<passports>"
"Stopping for more than some hours in Dubai","<air-travel><dubai><sydney><qantas>"
"Entry to Australia","<customs-and-immigration><australia>"
"Early-morning food at Népliget bus station in Budapest?","<food-and-drink><buses><shopping><budapest>"
"How to manage a longer transit location in a cheaper way","<air-travel><budget><europe><canada><western-europe>"
"Cheapest way to travel inside Europe","<public-transport><budget><europe><transportation><western-europe>"
"Travel to other countries on a Schengen Visa","<schengen>"
"Premium Economy Class Seat Availability on British Airways","<seating><british-airways>"
"visas and baggage for overnight layover in Miami when travelling from Spain to Colombia","<visas><usa><luggage><miami>"
"Where to see a Ping Pong show in Thailand?","<thailand>"
"Can I use a Schengen type C Visa (Tourism) for Business?","<visas><schengen><change-purpose-of-travel>"
"Vietnamese hat lost passing Security at DXB - 2nd March,2016","<transit><dxb><lost-luggage>"
"Entry requirements for arrival from space","<visas><kazakhstan><space>"
"Canadian eTA for dual British and Canadian citizen with only British passport","<customs-and-immigration><canada><uk-citizens><dual-nationality><eta>"
"What documents does a Type C UK Visa holder need to travel to Belgium?","<schengen><europe><exchange><study><belgium>"
"Short term schengen Visa to Germany refused twice due to lack of subsistence","<schengen><germany><visa-refusals>"
"Can you use an Eurail unlimited pass without having to pay additional fees?","<trains><budget><europe><eurail>"
"Passport number for train reservation in Spain","<trains><passports><spain>"
"What is TST(Transitional Stored Ticket) in Amadeus?","<air-travel><tickets><gds>"
"How to withdraw Euros from an ATM in Warsaw?","<europe><money><poland>"
"Booked a room 5 months ago, now hotel lowers the price, what can I do?","<international-travel><money><bookings><payment-cards>"
"Does a refusal for a US B1/B2 visa adversely affect my chances of getting a Canadian Student visa","<usa><canada>"
"Do I have to go through customs, immigration during my Heathrow layover? I'm switching airlines.","<transit>"
