title,tags
"Spirit with a vengeance, questions its name","<riddle>"
"Mensa online IQ test question - big and small squares on a horizontal line","<pattern><visual><progressive-matrix>"
"Where do you end up?","<riddle><visual><mazes>"
"I have a message for you","<riddle>"
"A mysterious love letter","<riddle>"
"I can mean equity, what am I?","<riddle><word><wordplay>"
"Amnesiac in a ring shaped palace","<logical-deduction><strategy><optimization><reachability>"
"Tell Us The Day!","<logical-deduction>"
"From Each According To Their Own","<riddle><wordplay><steganography>"
"Logical descriptions of logic puzzles","<logical-deduction><puzzle-creation><computer-science>"
"What's the name of this font?","<riddle><humor>"
"Find the missing number in the matrix","<enigmatic-puzzle><pattern><number-sequence><missing-digits>"
"Finding Round Integer","<mathematics><algorithm>"
"Don’t let this daunting equation dissuade you to deduce the desired result","<mathematics><logical-deduction><calculation-puzzle><no-computers>"
"Finding numbers having exactly two distinct digits","<mathematics><combinatorics><algorithm>"
"Next date with distinct digits","<logical-deduction>"
"Make 2019 Factorial Multiplication a perfect square","<mathematics><logical-deduction>"
"I Just Don't Know What to Say","<word><enigmatic-puzzle>"
"A Fairy-ly Odd Chess Identification Puzzle","<chess>"
"Help to solve rubik cube 3*3*3","<rubiks-cube>"
"Polygon Construction for Specified Number of Interior and Boundary Lattice Points","<geometry><construction>"
"2019 gold coins to share","<mathematics><strategy><optimization><game-theory>"
"There's a wealth of information here. Make the most of it!","<knowledge><enigmatic-puzzle><visual><sudoku>"
"Please figure out this Pan digital Prince","<mathematics><logical-deduction><no-computers>"
"Who am I ??? - 3.0","<knowledge><visual><rebus>"
"What is this puzzle called? Have you seen it before?","<puzzle-identification>"
"Use 1 9 6 2 in this order to make 75","<mathematics><calculation-puzzle><no-computers><formation-of-numbers>"
"A Salute to Poetry","<riddle><knowledge><cipher><steganography><anagram>"
"Find the Missing Members of this Powered Sequence","<mathematics><calculation-puzzle><number-sequence>"
"Who are we, and where am I?","<riddle>"
"Frobenius coin problem variation","<number-theory>"
"As easy as Three, Two, One... How fast can you go from Five to Four?","<word><wordplay><letters><word-ladder>"
"Rubik's Scramble Search","<rubiks-cube>"
"Help with an image I'm assuming is cryptic","<cryptography>"
"My sister took my place in the spotlight, but","<riddle><wordplay><knowledge>"
"Guess the Puzzling Stack Exchange User (Is it you?)","<riddle><wordplay>"
"Mysterious Trams","<logical-deduction><situation>"
"can only enter each room once question","<geometry>"
"Tryin' hard not to give the answer away","<riddle><word><knowledge>"
"What's This Shiny New Thing?","<riddle><word>"
"Riffing off of Dudeney","<coins>"
"That's a lot of work... or not?","<riddle><enigmatic-puzzle><rebus><cryptic-clues><metapuzzles>"
"Just keep reading","<rhyme><story>"
"And an optional Pinch of salt","<riddle><rhyme>"
"So close I can taste it","<word>"
"A Riley Riddle, Just how you like it.","<riddle><knowledge>"
"Short Riley Is Finally Here!","<riddle><word><knowledge>"
"It’s another Riley","<riddle><word><wordplay>"
"Do you all like rebus?","<knowledge><rebus>"
"Impractical, Improbable, and Incredible","<riddle><word><rhyme><knowledge>"
"How to divide them into groups","<logical-deduction><combinatorics>"
"The making of a well-fed army","<enigmatic-puzzle><story><geography>"
"Misleading place names","<knowledge><geography>"
"Are these Haikus More or Less related?","<riddle><knowledge><poetry>"
"African king walks into a bar","<wordplay><enigmatic-puzzle><knowledge>"
"Am I lame? (Riley riddle)","<riddle><word><wordplay>"
"Make 0 0 0 0 = 8","<mathematics><formation-of-numbers><number-theory>"
"Just spit it out","<riddle><knowledge>"
"Anagram puzzle whose solution is guaranteed to make you laugh","<word><anagram><humor>"
"Question 16 Ripple Effect","<logical-deduction><grid-deduction>"
"Where in the world is my friend?","<knowledge><geography>"
"Adventure of LALO : Open the Stargate Portal","<mathematics><logical-deduction><geometry><visual><logic-grid>"
"Introducing: Number Slope™","<logical-deduction><grid-deduction>"
"Jester and a Monarch","<riddle><word>"
"Cryptic Rebuses Hit the Books","<knowledge><rebus><cryptic-clues><literature>"
"Riddle? Or something else?","<riddle><wordplay><rhyme><steganography>"
"Four free rooks for checkmate","<chess><board-games>"
"Spell out your moves and reach the exit","<logical-deduction><knight-moves><grid-deduction>"
"How many Bonds to Bond each Bond?","<mathematics>"
"Lazy Larry and the Poll Homework","<logical-deduction><story>"
"Revenge [cryptic] rebus puzzles","<story><rebus><cryptic-clues>"
"The Puzzling Times","<riddle><cipher><enigmatic-puzzle><visual><cryptic-clues>"
"Some Rebuses for U","<rebus><knowledge>"
"Sheerluck Helms and the STRIKE Assassin","<cipher><wordplay><enigmatic-puzzle><steganography><cryptic-clues>"
"A reprieve from the brain-stretching - Clue Twenty Three","<riddle><story>"
"Portraits and quotes - Clue Twenty Four","<cipher><cryptic-clues><quote>"
"How often does a digital watch show a palindrome?","<mathematics><logical-deduction><no-computers><time>"
"Whites capture whites and Blacks capture blacks","<calculation-puzzle><chess><checkerboard>"
"Ximenes rolling in grave","<cryptic-crosswords>"
"The Eighteen Carefully Sorted Books","<visual><lateral-thinking>"
"A farm related sport?","<enigmatic-puzzle><visual><anagram>"
"Song 2 by Mr Physicson","<wordplay><music>"
"What is the missing number and pattern in this sequence?","<pattern><number-sequence>"
"Again, the scientific one!","<word><knowledge><cipher><visual><rebus>"
"Is Cricket Code?","<enigmatic-puzzle><cipher><visual><sports>"
"Matrix reasoning puzzle - black and white circles forming triangles","<pattern><visual><progressive-matrix>"
"Black and white squares puzzle","<pattern>"
"Damaged 4x4 grid","<mathematics><pattern><grid-deduction>"
"Kropki Sudoku – Sudoku based on the relation between neighbouring numbers","<logical-deduction><grid-deduction><sudoku>"
"Another milk jug question","<no-computers><decanting-problems>"
"A sporting chance","<knowledge><sports>"
"Can somebody answer this 'Crack the code'?","<logical-deduction><mastermind>"
"Old Ladies Day Out","<logical-deduction><logic-grid>"
"I would like to buy 11 liters of milk please","<mathematics><no-computers>"
"Progressive Matrix Question - lines in circles","<pattern><visual><progressive-matrix>"
"How Do You Prove That This Puzzle Is Physically Solvable?","<mathematics><physics>"
"I am kind of stuck with this cipher","<cipher>"
"Solving an alphametic puzzle by eavesdropping","<mathematics><logical-deduction><alphametic>"
"Goldman's Transformation Puzzle","<geometry>"
"What I decorated has been printed all around","<riddle><word>"
"Help needed to solve this number puzzle","<pattern>"
"The puzzle of the day","<logical-deduction><grid-deduction>"
"The Magic LeaderBoard","<logical-deduction><lateral-thinking><logic-grid>"
"What is the missing number in this sequence and what is the pattern?","<number-sequence>"
"Which famous mathematical constant can be celebrated on these dates?","<mathematics><number-property>"
"TestGameExamination","<strategy><optimization>"
"The Thrilling Chase","<mathematics><logical-deduction><algebra>"
"The Coding Contest","<mathematics><logical-deduction><logic-grid>"
"Globe and Mail Cryptic April 11,2020","<cryptic-clues>"
"How do people decide which words to use in crossword puzzles?","<puzzle-creation><crosswords>"
"Why is ""trapeze"" the solution to this cryptic crossword clue?","<cryptic-crosswords><crossword-clues><explanation>"
"What are the conventions telegraphing when answers are abbreviated in New York Times crosswords?","<crosswords>"
"What is the Rush Hour puzzle with the most steps in its solution?","<rush-hour>"
"How Random does a 3x3x3 (or other rubik cubes) need to be in speed solving?","<rubiks-cube>"
"What kind of glues are not conducive to long-term puzzle preservation?","<puzzle-history><jigsaw-puzzle>"
"Why does this solution guarantee that the prince knocks on the right door to find the princess?","<mathematics><strategy><algorithm>"
"What size of puzzle is appropriate?","<calculation-puzzle><puzzle-creation><mathematics>"
"How many squares can 4 queens control?","<chess><optimization><checkerboard>"
"How many digits can be removed from a multiplication puzzle and still give only one answer?","<mathematics><calculation-puzzle><puzzle-creation><missing-digits>"
"Are there any popular puzzles with polynomial-time algorithms?","<solvability><puzzle-history><difficulty-rating>"
"Is there an algorithm for the Rubik's 360?","<strategy><algorithm><twisty-puzzles>"
"Are there any puzzle/solitaire games based on chess?","<chess>"
"How to solve Oskar van Deventer's gear maze 2x2","<mechanical-puzzles><mazes><geared-puzzles>"
"What are the odds that there is no solution on a given Set board?","<probability><cards>"
"Aside from brute force, how can I solve this puzzle?","<calculation-puzzle><mathematics><word-problem>"
"Mean to confine flower that's fibrous (7)","<cryptic-crosswords><crossword-clues>"
"Is there any specific way to play Solitaire?","<strategy><board-games>"
"What is ""A non-PC American woman overseas?""","<cryptic-crosswords><crossword-clues>"
"Cryptic clue ""Injured person's mostly easy-going (8)""","<cryptic-crosswords><crossword-clues>"
"The Magic Stick","<calculation-puzzle>"
"Why can't I have only one edge piece flipped on a 3X3 Rubik's cube?","<rubiks-cube>"
"Odds of duplicate birthdays","<calculation-puzzle><mathematics><probability>"
"How many distinct unsolvable Rubik's cubes exist?","<calculation-puzzle><rubiks-cube>"
"How does one make a program to provide all the 'possible' numbers in an empty cell","<sudoku>"
"Clever ways to solve Mastermind?","<strategy><mastermind>"
"Fastest way to collect an arbitrary army","<mathematics><geometry><optimization><algorithm>"
"What chess position has the longest string of moves before mate?","<chess><construction>"
"Why must a sudoku have a unique solution","<sudoku>"
"Who are Mike, Esther, and Sheila?","<riddle>"
"Simplest Magic Fruit Split with Magic Number","<mathematics><logical-deduction>"
"The complicated choice with socks","<logical-deduction><mathematics>"
"Fix Me Please - What am I?","<riddle><word><rhyme>"
"How did the judge pay his barber?","<lateral-thinking><enigmatic-puzzle>"
"Mathematicians Death Bed Password","<riddle><cipher><password><cryptography>"
"Facetious Sisters","<riddle>"
"Droning On in Circles","<mathematics><geometry>"
"How to get a uniform 1 out of 7 chance, using only a coin and a 6-sided die","<mathematics><probability><dice><coins>"
"What Missing Letters Goes In The Blanks And Why?","<letter-sequence>"
"Number formation with digits given","<formation-of-numbers>"
"Building a cheap road","<mathematics><story><optimization><graph-theory>"
"You stand in a forest... Where are you?","<riddle><enigmatic-puzzle><mystery>"
"The mystery of the white witch","<cipher><wordplay>"
"Surviving the Shootout","<geometry><combinatorics>"
"The Robostanchion Exam (a puzzle about game-graph connectedness)","<mathematics><strategy><story><graph-theory>"
"Strategy for archery contest","<mathematics><strategy>"
"Someone has vandalised this long division. Can you reconstruct it?","<mathematics><logical-deduction><no-computers><missing-digits>"
"Reconstruct this multiplication to find the combination for the safe","<logical-deduction><mathematics><no-computers>"
"Password Cracking","<mathematics><password><no-computers>"
"hunting for treasure on an infinite grid","<mathematics><geometry>"
"The Last of the Sons of Fëanor","<knowledge>"
"question involving two deck of cards","<probability>"
"Who's the oldest?","<calculation-puzzle>"
"What does this Java code represent?","<rebus><computer-puzzle>"
"The Duplicator and the Safe","<mathematics><strategy><story><graph-theory>"
"Very few of me to see","<riddle><rhyme>"
"Identify the next symbol in the pattern","<pattern><visual>"
"I am short lived... yet I love helping people!","<riddle><word>"
"Mathematical Puzzle","<mathematics><logical-deduction>"
"Brillig! Another riddle!","<riddle>"
"I'm trying something a little different","<riddle><lateral-thinking><english><knowledge><language>"
"A ""What Am I"" riddle about a thing","<riddle>"
"Create a special Playing Schedule - Logical/Mathematical Solution","<logical-deduction><graph-theory>"
"""I'll make a stew of the lot of you""","<riddle><rhyme>"
"Your car won't start? Don't look at me. (Another easy ""What Am I?"")","<riddle><homonym>"
"highest number of unique links in a chain of words","<english>"
"Find the odd number out (from math book)","<mathematics><odd-one-out>"
"Reverse puzzling - What is my brother solving?","<logical-deduction><enigmatic-puzzle><reverse-puzzling>"
"I met a lot of answers","<riddle><rhyme>"
"How will you weather this riddle?","<riddle>"
"What does this represent?","<computer-puzzle>"
"A spacious charade","<riddle><word>"
"Word of advice: If someone beats you in a guess-the-song challenge, dominate them","<story><cipher>"
"""No one's more queer than me"" - What am I?","<riddle>"
"Confused clock face puzzle","<logical-deduction>"
"A Ridiculous Looking Puzzle","<riddle><visual><knowledge><cryptic-clues>"
"I Solemnly Swear That I Am Up To No Good","<riddle><mathematics><anagram><chemistry>"
"Need help finding the solution for this Altekruse/Burr puzzle","<mechanical-puzzles><burr-puzzle>"
"Without a single word","<geometry><enigmatic-puzzle><visual><symbols>"
"A quick little riddle","<lateral-thinking><situation>"
"A fellow agent requires your help","<cipher><steganography>"
"A Rhymeless Riddle","<riddle><knowledge>"
"Scrambled Pizza Order","<cipher><story><computer-puzzle>"
"Best moves for a 7X7 4 queen board","<board-games>"
"The Alchemist's brew","<strategy><optimization>"
"Can you answer this question?","<mathematics><number-sequence>"
"numbers want to cross a river, but their sum must be a square number","<optimization><river-crossing>"
"Curiosity of February 5$^{th}$","<mathematics><calculation-puzzle><time>"
"What is a Well-toned Number™?","<pattern><number-sequence>"
"Building blocks (1st of a riddle series)","<riddle><rhyme><poetry>"
"Josh the College Guy","<cipher><knowledge>"
"Crack the code, Save us from the Cheesening!","<cipher>"
"A Land Between Two Worlds","<riddle><geography><poetry>"
"Easy Identify The Movie","<rebus>"
"What is it that comes once in a year, twice in a month, three times in a week and four times in a day?","<lateral-thinking>"
"Not the only one","<riddle><word><language>"
"When you find out what I am, you'll be very angry","<riddle><word>"
"Not quite cake material","<riddle><rhyme>"
"You'll never walk out of this room","<riddle>"
"Find number by solving the pattern","<mathematics><calculation-puzzle>"
"Find the missing numbers in the magic square","<no-computers><magic-square>"
"Find the value of the addition of dice","<mathematics><calculation-puzzle>"
"What will be the answer?","<calculation-puzzle>"
"How Many Policemen?","<enigmatic-puzzle><pattern><knowledge><english>"
"The murder of the captain","<mystery>"
"I got a lot of weird answers for this riddle!","<riddle>"
"Single Speak - Meta Edition","<english><metapuzzles>"
"Soldiers in the Parade Ground","<mathematics><combinatorics><optimization>"
"The missing elements","<enigmatic-puzzle>"
"sum and gcd june19 challenge!","<mathematics>"
"Grandpa has another non math question","<lateral-thinking>"
"A simple association between letters and numbers","<pattern><lateral-thinking>"
"Something Large From Something Small","<chess><construction>"
"Create a cube from identical 3D objects","<geometry><three-dimensional>"
"Professor Roman loves to teach unorthodox Chemistry","<word><chemistry>"
"Cross-Numbers (not words)!","<knowledge><visual><crosswords><history>"
"Stars of the Celestial Bagua","<word><wordplay><no-computers><graph-theory>"
"Primes and Puzzles are my Passion. Combining them here to get Productive Prime Puzzles..Find the Missing Info","<knowledge>"
"CiSRA Puzzle Hunt Backups?","<reference-request>"
"Can you open the door or die?","<logical-deduction><strategy><optimization>"
"Savage Road Signs","<mathematics><combinatorics>"
"What are the missing members in this sequence based on the digits 0 to 9?","<pattern><lateral-thinking><number-sequence>"
"Fastest way from 8 to 7","<word><wordplay><letters><word-ladder>"
"Pan Digital Lucky Seven wants you to figure out all the digits","<mathematics><no-computers>"
"Can you open the door or die? v2","<logical-deduction><strategy>"
"I am caught when I was about to steal some candies","<mathematics><logical-deduction><strategy>"
"16 people, make 3 consecutive round of 4 players","<logical-deduction><combinatorics>"
"Change EDIT to UNDO","<word-ladder>"
"Lunatic Loves this Sunny Sequence......Find the Missing info","<knowledge>"
"Savage Road Signs (Part 2)","<mathematics><combinatorics><optimization><algorithm>"
"A Device Riley Riddle","<riddle><word>"
"Musical Chairs Cipher: Intermediate","<cipher>"
"A Humourous & Simple Selfmate In One","<enigmatic-puzzle><chess><humor><selfmate>"
"How to swap adjacent corners?","<rubiks-cube>"
"How can this shape perfectly cover a cube?","<geometry><three-dimensional><paper-folding>"
"What's the solution of this Raven's matrix?","<pattern><visual>"
"Fill.in the two missing terms in this Simple Sequence","<mathematics><number-sequence><no-computers>"
"Fastest way from 10 to 1 with everyone in between","<word><wordplay><letters><word-ladder>"
"Rhyme with Time","<knowledge><rhyme><no-computers>"
"Who am I ? [ Not in Stack Exchange ;) ]","<riddle><word>"
"Math to Math Nerdy Love Expressions....Fillin the Blanks","<knowledge><no-computers><humor>"
"One Of My Favorite Rileys","<riddle><word>"
"Big Table in a Conference","<logical-deduction>"
"Fix the perfectly ordered equation","<mathematics><logical-deduction>"
"IQ test number sequence","<pattern><number-sequence>"
"Looking forward to my first Riley","<riddle><word><wordplay>"
"The Flowers Riled Her... But the Stranger's Wilder","<riddle><wordplay><rhyme><knowledge><poetry>"
"One of us carries a shield","<knowledge><story><geography>"
"Cooking by the (black magic) book","<enigmatic-puzzle><pattern><music><find-the-order>"
"Anyone can do a Riley Riddle","<riddle><logical-deduction><knowledge>"
"A series of rileys","<riddle>"
"No, I'm not what football players do.","<riddle><word><wordplay><rhyme>"
"A Rainbow of Flavors","<enigmatic-puzzle><visual>"
"What is a Voluminous Number™?","<pattern><number-property>"
"Word Identification (2)","<word><wordplay>"
"A maths function","<mathematics>"
"A glimpse of the Ocean","<riddle><word><wordplay>"
"Half and Double Value","<word-problem><number-property>"
"Use math symbols to produce 6","<calculation-puzzle>"
"A hidden puzzle link","<cipher>"
"It's a serious game when six-packs are at stake","<story><game>"
"It's not a word","<riddle>"
"I'm not light if you turn me around","<riddle>"
"If you can see sharp","<riddle>"
"I need help solving a riddle for my English class, any aid will be greatly appreciated","<riddle>"
"Our Big Test is Tomorrow!","<logical-deduction><knowledge>"
"Classic 2 Guards But With 3 Doors Instead","<logical-deduction><strategy><liars>"
"Is Romeo and Juliet a tragedy?","<riddle><rhyme>"
"How many posts are needed to surround the perimeter?","<word-problem>"
"Make $1,\dots,15$ using $3, 9, 9, 9$","<mathematics><calculation-puzzle><formation-of-numbers><number-theory><number-property>"
"Three Things Am I","<riddle><wordplay>"
"Are there basic weighing puzzles requiring adaptive strategies?","<strategy><optimization><weighing>"
"Making transmitting data safe - double reading","<logical-deduction><combinatorics>"
"Batman and the calling card","<enigmatic-puzzle><rhyme><visual><knowledge><steganography>"
"Wumpus-hunting Masyu","<grid-deduction><video-games><masyu>"
"It names a place where many people live","<riddle><word><rhyme>"
"Name that Country!","<knowledge><geography>"
"Matryoshka Words!","<word>"
"6 Cards, Top to Bottom","<logical-deduction><visual><cards>"
"A ""Letter"" Slope puzzle?","<logical-deduction><pattern><grid-deduction>"
"1 Fake Coin among N Amount of coins","<mathematics><logical-deduction><strategy><optimization><weighing>"
"A Weird Librarian","<cipher><knowledge><cryptic-clues><literature>"
"Tic Tac Toe Recursive","<strategy><game><pencil-and-paper-games><tic-tac-toe>"
"A fish story on aymara language","<logical-deduction><language><liars>"
"Rubio's weird E-mail","<rhyme><steganography>"
"Help me to find a small but hard and clever maze","<puzzle-creation><mazes>"
"X Marks the Spot: A Word Tapestry","<word><pattern><wordplay>"
"Ode to Regular Expressions","<lateral-thinking><computer-puzzle>"
"Metacryptic ep. 3","<cryptic-clues>"
"It's time to play...Add-A-Gram!","<word><knowledge><anagram>"
"Elle s'appelle comment?","<cipher><lateral-thinking><enigmatic-puzzle><visual>"
"Time for another Add-A-Gram!","<word><knowledge><anagram>"
"No one is gonna help you!","<riddle><video-games>"
"Another another Add-A-Gram","<word><knowledge><anagram>"
"Add-A-Gram marathon!","<word><knowledge><anagram>"
"WITLESS - A Puzzling Journey","<grid-deduction>"
"Are we bored of add-a-grams yet? Because I've got another short one","<word><anagram>"
"Prisoner Released If ? ??","<mathematics><logical-deduction><number-sequence>"
"Q: Henry Goldman's Square of Digits","<mathematics><sudoku><latin-square>"
"What's the gorilla's address?","<logical-deduction><logic-grid>"
"This Riley is out of order","<riddle><word><rebus><literature>"
"Read it carefully","<riddle><word><literature>"
"How to solve the puzzle below?","<mathematics><grid-deduction>"
"The half-full cup of germs","<mathematics><science>"
"5-digit puzzle code looking for solution","<mastermind>"
"Looking for a book or collection of specific type of puzzles","<reference-request>"
"Alexa riddle of the day","<riddle>"
"Hidden Eggs Puzzle 20|20","<word><enigmatic-puzzle><visual><seasonal>"
"Find the missing number inside circle","<mathematics>"
"I am a seven letter word- who am I?","<riddle>"
"Nurikabe: Build it yourself","<logical-deduction><grid-deduction>"
"Open the French safe","<mathematics><pattern>"
"A riddle of companions","<riddle><word><wordplay><rhyme>"
"How to solve morse code without spaces?","<cipher>"
"Messages in Space and Time","<cipher>"
"We Have the Power","<knowledge><cipher>"
"The Team Roster Mystery","<logical-deduction><logic-grid><algebra>"
"Complaint at the PSE lounge","<enigmatic-puzzle><grid-deduction><anagram><sudoku><nonogram>"
"A riddle from the higher mathematics of categories","<riddle><mathematics><algebra>"
"Introducing: MIXXOX Grid Puzzle!","<logical-deduction><grid-deduction>"
"Cheapest strategy on average to find specific items in a set","<combinatorics><probability><real>"
"How could the driver waste time?","<situation>"
"After here should I guess or is there a logic solution on Sudoku?","<logical-deduction><sudoku>"
"Youth is wasted on youth","<riddle><word>"
"What is the missing number and the correct sequence?","<mathematics><sequence>"
"The Missing House Number","<mathematics><logical-deduction><meta-knowledge><algebra>"
"Emoji Fruit n Veg","<rebus><emoji>"
"Puzzle of the day, Frame Sudoku","<logical-deduction><grid-deduction><sudoku>"
"Signatures of serial killer Edward Wayne Edwards?","<cipher><steganography><anagram><real>"
"Eat all the circles MAZE","<visual><mazes><pencil-and-paper-games>"
"The Balls of Death","<number-theory><algorithm><algebra>"
"Six balls, six weighings","<weighing>"
"Invisible Staircase","<riddle>"
"Tonight is movie night","<enigmatic-puzzle><knowledge><movies>"
"Find the cipher algorithm and decode the message","<cipher><computer-puzzle>"
"How did the police know?","<story><situation><mystery>"
"You might think you don't need me","<riddle><rhyme>"
"You're invited! Now what?","<calculation-puzzle><lateral-thinking><enigmatic-puzzle><semi-interactive-puzzle>"
"The Islanders and their Birthday Presents","<mathematics><story><graph-theory>"
"What is a Scalable Phrase™?","<pattern><visual><english><word-property>"
"A riddle, guaranteed to function even in rain or snow","<riddle>"
"Which teacher is the murderer?","<liars><mystery><situation>"
"Riddle Riddle in numbers!","<riddle>"
"The Madman's Speech","<enigmatic-puzzle>"
"Mathematical Rebus II","<mathematics><rebus>"
"A Series of Wars","<riddle>"
"The Secret Club","<pattern><lateral-thinking><enigmatic-puzzle><password><situation>"
"Name that Movie","<rebus><knowledge><computer-puzzle>"
"Treasure hunt 'round the world! (prologue)","<enigmatic-puzzle>"
"Reach the Maximum by Flooring It","<mathematics>"
"Name that Movie (part deux)","<rebus><knowledge><computer-puzzle>"
"Vacuum Salesman","<riddle><logical-deduction>"
"A simple enough riddle","<riddle>"
"A troubling doubling","<wordplay><rhyme><science>"
"I run on the edge of a diamond","<riddle><word><language>"
"Need help to find more missing tiles","<pattern><odd-one-out>"
"Are you on something me? - (making riddles rhyme is hard)","<riddle><rhyme><knowledge>"
"The Curse of the Ancients","<riddle><word><story><cipher><mystery>"
"IQ test question with diagonal lines in 3x1 grids","<logical-deduction><pattern>"
"Unlock the code!","<mathematics><calculation-puzzle><password>"
"What happened there between Alice and Bob","<calculation-puzzle><time>"
"Third timer's a charm","<optimization><time><real>"
"A riddle about one of my favorite things :)","<riddle>"
"How would you like your face? Scrambled?","<visual><story><knowledge>"
"What is this object?","<music>"
"Detectives vs Nelson: The Chessboard Serial Killer","<strategy><story><knowledge><chess>"
"Socks which may or may not match","<probability>"
"Column-complete latin square problem: everyone rotates through all seats, never sitting at the same seat as another more than once","<pattern><calculation-puzzle><puzzle-identification>"
"I'm the one that they all blame when they've too much to do - Can you tell me, what am I? (and please do not say 'you')","<riddle><rhyme>"
"Where the water is hotter","<logical-deduction><probability><science>"
"A riddle, as I get out of bed, What am I?","<riddle><rhyme>"
"An Honored Tradition","<riddle><game>"
"The Things I Can Do","<riddle>"
"What is the pseudonym of this inventor?","<riddle>"
"I can be deep, I can be paw, what am I?","<riddle><rhyme>"
"My two favorite scientists","<visual><rebus><science>"
"A rhopalic sentence of at-least 5 words, beginning with as long word as possible","<wordplay><english><open-ended>"
"These Last Two Puzzles From An IQ Test","<pattern>"
"An Impossible Riddle","<riddle>"
"""I can be what this puzzle is in"" (2nd of a riddle series)","<riddle>"
"""Where's my wife now?"" (3rd of a riddle series)","<riddle><rhyme>"
"A Bad Dream Puzzle","<story>"
"Old 6-piece wooden cross puzzle","<geometry><mechanical-puzzles><burr-puzzle>"
"What am I? (Answer may be superfluous)","<riddle>"
"Always and never (riddle)","<riddle>"
"Longest autological loop?","<language><open-ended><real>"
"A rebus with only letters","<rebus>"
"What word... (riddle)","<riddle><word>"
"Minimal-length curve guaranteed to intersect all secants of circle","<mathematics><geometry>"
"A magical operation","<mathematics><no-computers>"
"Zelda received a bizarre postcard","<steganography><video-games>"
"What phrase can you extract from this?","<rebus>"
"What is a Snake Word™?","<pattern><word-property>"
"How Did The Tellers Mom And Police Know","<lateral-thinking><story><mystery>"
"Uninvited Guest Puzzle","<logical-deduction>"
"This is not a puzzle!","<enigmatic-puzzle><rhyme><steganography>"
"99 chips into more chips","<logical-deduction><strategy><optimization>"
"The Knight never lies, the knave always lies, and the spy either lies or tells the truth","<logical-deduction><liars>"
"Look at the picture, what has the same function as this sentence?","<rebus>"
"Sometimes I wonder how it will end","<pattern><letter-sequence>"
"Impossible Mars Puzzle","<visual>"
"An odd way to subtract digits","<mathematics><number-sequence>"
"Ice Cube Lifting Puzzle","<science><real>"
"Answer is three words forming a phrase (3rd of a rebus series)","<rebus>"
"A balance with three pans","<mathematics><weighing>"
"What is a Star Word™?","<pattern><word-property>"
"What is the logic behind this?","<logical-deduction>"
"Finding Rogue Kitty","<enigmatic-puzzle>"
"Round and round, what am I?","<riddle><word>"
"Russian Nesting Words","<wordplay><language><word-sequence>"
"How were the Russians going to invade the world?","<enigmatic-puzzle>"
"Finding Uncle John!","<cipher><enigmatic-puzzle><story><visual><knowledge>"
"Magic Time-travelling Baktun Wheel","<calculation-puzzle><story><visual><word-problem><language>"
"My First Add-A-Gram","<word><anagram>"
"My second Add-A-Gram","<word><anagram>"
"I need help solving this riddle! It's driving me crazy!","<riddle>"
"Metacryptic Puzzle (Part 1)","<cryptic-clues>"
"What is a Powerful Word™?","<pattern><word-property>"
"Rendering the number 10,958 with the string 1 2 3 4 5 6 7 8 9","<mathematics><calculation-puzzle><formation-of-numbers>"
"JonMark Perry's Grid Logic Puzzle","<logical-deduction><strategy><solvability><grid-deduction>"
"Word connections","<word><language><no-computers>"
"BFTIODFTTWKBCSC","<cipher><cryptography>"
"Some day in the park with Fiqo","<mathematics><visual><proof-without-words>"
"List of Related Multi-Grams","<word><knowledge><anagram>"
"The Peculiar File","<logical-deduction><grid-deduction><nonogram>"
"A Trip to Ripple Islands","<logical-deduction><no-computers><grid-deduction>"
"A Riddle of Successive Subtractive Sentences","<riddle><word><rhyme><knowledge>"
"Needles in a Haystack (Inverse wordsearch)","<word><knowledge><word-search>"
"More Russian Nesting Words","<word><wordplay><language>"
"A Deceptive enCRYPTion","<enigmatic-puzzle><cryptic-clues>"
"Word connection squares!","<word><language><no-computers>"
"Empty sudoku puzzle","<sudoku><grid-deduction>"
"puzzle: which digit comes next & how many digits can we know for certain?","<number-sequence>"
"The riddle of Impression","<riddle><rhyme>"
"Why do they torture me so?","<riddle>"
"Simple grid deduction puzzle","<logical-deduction><enigmatic-puzzle><grid-deduction>"
"Jumping on the Bandwagon","<pattern><number-sequence>"
"A Family Reunion","<enigmatic-puzzle><grid-deduction><sudoku>"
"Is there a rating system for crossword puzzles?","<crosswords><difficulty-rating>"
"5x5x5 Rubik's Cube Smiley","<rubiks-cube>"
"Is there any way to 'trap' my opponent on Connect Four?","<strategy><board-games>"
"How can I solve the Gear Cube Extreme?","<mechanical-puzzles><twisty-puzzles><geared-puzzles>"
"Which way is the bus going?","<visual>"
"Is there a move-efficient way to rotate the center pieces on the Octo-Star?","<mechanical-puzzles><twisty-puzzles>"
"Is there a retrograde analysis puzzle like ""Point on the incorrectly drawn chess piece""?","<chess><retrograde-analysis>"
"How to create a pure mathematical-logical based puzzle equivalent to resistance based physical puzzle?","<logical-deduction><puzzle-creation>"
"Identify unique Verbal Arithmetic Puzzles","<puzzle-creation><alphametic>"
"Knights and jokers","<logical-deduction><liars><optimization>"
"What is the expected length of the longest piece?","<mathematics><probability>"
"Find the color of the chess pieces","<chess>"
"How many Queens and Knights does it take to cover a chessboard?","<chess><checkerboard>"
"Does this strategy work?","<mathematics><geometry>"
"How do I necessitate the use of the X-Wing pattern during Sudoku creation?","<sudoku><puzzle-creation>"
